Date;Location;Product;Sales
2021.07.09;Location A;Bread;314
2021.07.09;Location C;Pastry;98
2021.07.09;Location C;Bread;134
2021.07.09;Location C;Croissant;102
2021.07.09;Location B;Bread;150
2021.07.09;Location B;Croissant;167
2021.07.09;Location B;Pastry;161
2021.07.08;Location A;Bread;395
2021.07.08;Location A;Croissant;380
2021.07.08;Location A;Pastry;445
2021.07.08;Location C;Bread;80
2021.07.08;Location C;Croissant;155
2021.07.08;Location C;Pastry;148
2021.07.08;Location B;Bread;223
2021.07.08;Location B;Pastry;83
2021.07.08;Location B;Croissant;117
2021.07.07;Location A;Croissant;299
2021.07.07;Location A;Pastry;458
2021.07.07;Location A;Bread;457
2021.07.07;Location C;Croissant;188
2021.07.07;Location C;Bread;123
2021.07.07;Location C;Pastry;66
2021.07.07;Location B;Pastry;257
2021.07.07;Location B;Croissant;191
2021.07.07;Location B;Bread;205
2021.07.06;Location A;Bread;398
2021.07.06;Location A;Pastry;210
2021.07.06;Location A;Croissant;384
2021.07.06;Location C;Pastry;120
2021.07.06;Location C;Croissant;93
2021.07.06;Location C;Bread;47
2021.07.06;Location B;Pastry;117
2021.07.06;Location B;Croissant;180
2021.07.06;Location B;Bread;101
2021.07.05;Location A;Bread;499
2021.07.05;Location A;Pastry;224
2021.07.05;Location A;Croissant;377
2021.07.05;Location C;Pastry;29
2021.07.05;Location C;Croissant;184
2021.07.05;Location C;Bread;41
2021.07.05;Location B;Bread;197
2021.07.05;Location B;Pastry;87
2021.07.05;Location B;Croissant;121
2021.07.04;Location A;Croissant;532
2021.07.04;Location A;Pastry;430
2021.07.04;Location A;Bread;435
2021.07.04;Location C;Croissant;156
2021.07.04;Location C;Pastry;23
2021.07.04;Location C;Bread;114
2021.07.04;Location B;Croissant;236
2021.07.04;Location B;Bread;250
2021.07.04;Location B;Pastry;80
2021.07.03;Location A;Croissant;421
2021.07.03;Location A;Pastry;343
2021.07.03;Location A;Bread;476
2021.07.03;Location C;Croissant;217
2021.07.03;Location C;Bread;123
2021.07.03;Location C;Pastry;81
2021.07.03;Location B;Bread;237
2021.07.03;Location B;Croissant;150
2021.07.03;Location B;Pastry;197
2021.07.02;Location A;Croissant;349
2021.07.02;Location A;Pastry;375
2021.07.02;Location A;Bread;439
2021.07.02;Location C;Croissant;172
2021.07.02;Location C;Pastry;64
2021.07.02;Location C;Bread;53
2021.07.02;Location B;Pastry;119
2021.07.02;Location B;Croissant;167
2021.07.02;Location B;Bread;207
2021.07.01;Location A;Bread;511
2021.07.01;Location A;Croissant;171
2021.07.01;Location A;Pastry;341
2021.07.01;Location C;Pastry;76
2021.07.01;Location C;Croissant;122
2021.07.01;Location C;Bread;120
2021.07.01;Location B;Bread;203
2021.07.01;Location B;Croissant;190
2021.07.01;Location B;Pastry;128
2021.06.30;Location A;Croissant;372
2021.06.30;Location A;Pastry;397
2021.06.30;Location A;Bread;621
2021.06.30;Location C;Pastry;175
2021.06.30;Location C;Croissant;174
2021.06.30;Location C;Bread;87
2021.06.30;Location B;Pastry;216
2021.06.30;Location B;Croissant;186
2021.06.30;Location B;Bread;344
2021.06.29;Location A;Bread;219
2021.06.29;Location A;Croissant;240
2021.06.29;Location A;Pastry;219
2021.06.29;Location C;Bread;76
2021.06.29;Location C;Pastry;33
2021.06.29;Location C;Croissant;156
2021.06.29;Location B;Croissant;97
2021.06.29;Location B;Bread;235
2021.06.29;Location B;Pastry;164
2021.06.28;Location A;Bread;292
2021.06.28;Location A;Pastry;299
2021.06.28;Location A;Croissant;286
2021.06.28;Location C;Bread;173
2021.06.28;Location C;Pastry;23
2021.06.28;Location C;Croissant;155
2021.06.28;Location B;Croissant;94
2021.06.28;Location B;Pastry;165
2021.06.28;Location B;Bread;146
2021.06.27;Location A;Pastry;283
2021.06.27;Location A;Croissant;247
2021.06.27;Location A;Bread;431
2021.06.27;Location C;Pastry;11
2021.06.27;Location C;Croissant;79
2021.06.27;Location C;Bread;161
2021.06.27;Location B;Pastry;196
2021.06.27;Location B;Croissant;115
2021.06.27;Location B;Bread;259
2021.06.26;Location A;Pastry;254
2021.06.26;Location A;Croissant;159
2021.06.26;Location A;Bread;259
2021.06.26;Location C;Croissant;284
2021.06.26;Location C;Pastry;110
2021.06.26;Location C;Bread;134
2021.06.26;Location B;Croissant;76
2021.06.26;Location B;Pastry;119
2021.06.26;Location B;Bread;244
2021.06.25;Location A;Bread;353
2021.06.25;Location A;Croissant;369
2021.06.25;Location A;Pastry;367
2021.06.25;Location C;Bread;104
2021.06.25;Location C;Croissant;160
2021.06.25;Location C;Pastry;125
2021.06.25;Location B;Bread;211
2021.06.25;Location B;Croissant;42
2021.06.25;Location B;Pastry;122
2021.06.24;Location A;Bread;399
2021.06.24;Location A;Croissant;372
2021.06.24;Location A;Pastry;136
2021.06.24;Location C;Bread;168
2021.06.24;Location C;Croissant;173
2021.06.24;Location C;Pastry;113
2021.06.24;Location B;Croissant;196
2021.06.24;Location B;Bread;240
2021.06.24;Location B;Pastry;140
2021.06.23;Location A;Pastry;295
2021.06.23;Location A;Bread;411
2021.06.23;Location A;Croissant;306
2021.06.23;Location C;Croissant;166
2021.06.23;Location C;Bread;172
2021.06.23;Location C;Pastry;58
2021.06.23;Location B;Pastry;33
2021.06.23;Location B;Bread;251
2021.06.23;Location B;Croissant;130
2021.06.22;Location A;Pastry;210
2021.06.22;Location A;Croissant;338
2021.06.22;Location A;Bread;361
2021.06.22;Location C;Bread;128
2021.06.22;Location C;Croissant;93
2021.06.22;Location C;Pastry;83
2021.06.22;Location B;Croissant;61
2021.06.22;Location B;Pastry;91
2021.06.22;Location B;Bread;108
2021.06.21;Location A;Bread;379
2021.06.21;Location A;Pastry;193
2021.06.21;Location A;Croissant;263
2021.06.21;Location C;Bread;153
2021.06.21;Location C;Pastry;133
2021.06.21;Location C;Croissant;181
2021.06.21;Location B;Croissant;86
2021.06.21;Location B;Bread;209
2021.06.21;Location B;Pastry;149
2021.06.20;Location A;Bread;442
2021.06.20;Location A;Croissant;287
2021.06.20;Location A;Pastry;273
2021.06.20;Location C;Bread;145
2021.06.20;Location C;Pastry;97
2021.06.20;Location C;Croissant;166
2021.06.20;Location B;Pastry;125
2021.06.20;Location B;Bread;268
2021.06.20;Location B;Croissant;225
2021.06.19;Location A;Bread;459
2021.06.19;Location A;Pastry;277
2021.06.19;Location A;Croissant;344
2021.06.19;Location C;Pastry;57
2021.06.19;Location C;Bread;161
2021.06.19;Location C;Croissant;84
2021.06.19;Location B;Pastry;238
2021.06.19;Location B;Croissant;210
2021.06.19;Location B;Bread;251
2021.06.18;Location A;Croissant;318
2021.06.18;Location A;Pastry;213
2021.06.18;Location A;Bread;266
2021.06.18;Location C;Bread;106
2021.06.18;Location C;Croissant;71
2021.06.18;Location C;Pastry;90
2021.06.18;Location B;Pastry;119
2021.06.18;Location B;Bread;218
2021.06.18;Location B;Croissant;55
2021.06.17;Location A;Bread;294
2021.06.17;Location A;Pastry;186
2021.06.17;Location A;Croissant;289
2021.06.17;Location C;Bread;126
2021.06.17;Location C;Croissant;97
2021.06.17;Location C;Pastry;118
2021.06.17;Location B;Croissant;164
2021.06.17;Location B;Pastry;166
2021.06.17;Location B;Bread;235
2021.06.16;Location A;Pastry;217
2021.06.16;Location A;Croissant;418
2021.06.16;Location A;Bread;435
2021.06.16;Location C;Bread;108
2021.06.16;Location C;Pastry;89
2021.06.16;Location C;Croissant;193
2021.06.16;Location B;Pastry;85
2021.06.16;Location B;Croissant;216
2021.06.16;Location B;Bread;274
2021.06.15;Location A;Pastry;393
2021.06.15;Location A;Bread;500
2021.06.15;Location A;Croissant;257
2021.06.15;Location C;Bread;70
2021.06.15;Location C;Croissant;91
2021.06.15;Location C;Pastry;113
2021.06.15;Location B;Bread;212
2021.06.15;Location B;Pastry;156
2021.06.15;Location B;Croissant;131
2021.06.14;Location A;Bread;388
2021.06.14;Location A;Croissant;138
2021.06.14;Location A;Pastry;280
2021.06.14;Location C;Pastry;157
2021.06.14;Location C;Croissant;82
2021.06.14;Location C;Bread;165
2021.06.14;Location B;Pastry;134
2021.06.14;Location B;Croissant;130
2021.06.14;Location B;Bread;225
2021.06.13;Location A;Bread;447
2021.06.13;Location A;Pastry;81
2021.06.13;Location A;Croissant;414
2021.06.13;Location C;Bread;94
2021.06.13;Location C;Croissant;97
2021.06.13;Location C;Pastry;129
2021.06.13;Location B;Pastry;124
2021.06.13;Location B;Croissant;126
2021.06.13;Location B;Bread;279
2021.06.12;Location A;Croissant;365
2021.06.12;Location A;Pastry;290
2021.06.12;Location A;Bread;352
2021.06.12;Location C;Croissant;183
2021.06.12;Location C;Pastry;175
2021.06.12;Location C;Bread;128
2021.06.12;Location B;Croissant;123
2021.06.12;Location B;Pastry;160
2021.06.12;Location B;Bread;155
2021.06.11;Location A;Croissant;335
2021.06.11;Location A;Bread;580
2021.06.11;Location A;Pastry;319
2021.06.11;Location C;Croissant;166
2021.06.11;Location C;Pastry;118
2021.06.11;Location C;Bread;61
2021.06.11;Location B;Croissant;181
2021.06.11;Location B;Bread;228
2021.06.11;Location B;Pastry;127
2021.06.10;Location A;Bread;433
2021.06.10;Location A;Pastry;215
2021.06.10;Location A;Croissant;299
2021.06.10;Location C;Croissant;70
2021.06.10;Location C;Bread;128
2021.06.10;Location C;Pastry;50
2021.06.10;Location B;Bread;101
2021.06.10;Location B;Croissant;156
2021.06.10;Location B;Pastry;160
2021.06.09;Location A;Pastry;152
2021.06.09;Location A;Croissant;260
2021.06.09;Location A;Bread;215
2021.06.09;Location C;Bread;72
2021.06.09;Location C;Croissant;142
2021.06.09;Location C;Pastry;55
2021.06.09;Location B;Pastry;121
2021.06.09;Location B;Croissant;59
2021.06.09;Location B;Bread;208
2021.06.08;Location A;Bread;429
2021.06.08;Location A;Pastry;117
2021.06.08;Location A;Croissant;276
2021.06.08;Location C;Croissant;105
2021.06.08;Location C;Pastry;81
2021.06.08;Location C;Bread;91
2021.06.08;Location B;Croissant;89
2021.06.08;Location B;Pastry;123
2021.06.08;Location B;Bread;152
2021.06.07;Location A;Pastry;89
2021.06.07;Location A;Bread;378
2021.06.07;Location A;Croissant;94
2021.06.07;Location C;Pastry;127
2021.06.07;Location C;Croissant;129
2021.06.07;Location C;Bread;85
2021.06.07;Location B;Pastry;135
2021.06.07;Location B;Bread;207
2021.06.07;Location B;Croissant;105
2021.06.06;Location A;Bread;381
2021.06.06;Location A;Pastry;41
2021.06.06;Location A;Croissant;217
2021.06.06;Location C;Pastry;118
2021.06.06;Location C;Bread;140
2021.06.06;Location C;Croissant;93
2021.06.06;Location B;Pastry;81
2021.06.06;Location B;Croissant;202
2021.06.06;Location B;Bread;185
2021.06.05;Location A;Pastry;100
2021.06.05;Location A;Bread;351
2021.06.05;Location A;Croissant;280
2021.06.05;Location C;Croissant;169
2021.06.05;Location C;Pastry;82
2021.06.05;Location C;Bread;149
2021.06.05;Location B;Bread;179
2021.06.05;Location B;Pastry;96
2021.06.05;Location B;Croissant;125
2021.06.04;Location A;Croissant;238
2021.06.04;Location A;Bread;472
2021.06.04;Location A;Pastry;339
2021.06.04;Location C;Croissant;135
2021.06.04;Location C;Pastry;84
2021.06.04;Location C;Bread;152
2021.06.04;Location B;Bread;183
2021.06.04;Location B;Croissant;127
2021.06.04;Location B;Pastry;101
2021.06.03;Location A;Bread;364
2021.06.03;Location A;Croissant;266
2021.06.03;Location A;Pastry;230
2021.06.03;Location C;Bread;175
2021.06.03;Location C;Croissant;51
2021.06.03;Location C;Pastry;100
2021.06.03;Location B;Croissant;159
2021.06.03;Location B;Pastry;90
2021.06.03;Location B;Bread;219
2021.06.02;Location A;Croissant;339
2021.06.02;Location A;Bread;279
2021.06.02;Location A;Pastry;302
2021.06.02;Location C;Bread;132
2021.06.02;Location C;Pastry;103
2021.06.02;Location C;Croissant;90
2021.06.02;Location B;Croissant;144
2021.06.02;Location B;Bread;215
2021.06.02;Location B;Pastry;170
2021.06.01;Location A;Pastry;104
2021.06.01;Location A;Bread;258
2021.06.01;Location A;Croissant;173
2021.06.01;Location C;Bread;49
2021.06.01;Location C;Croissant;158
2021.06.01;Location C;Pastry;44
2021.06.01;Location B;Croissant;101
2021.06.01;Location B;Bread;247
2021.06.01;Location B;Pastry;151
2021.05.31;Location A;Bread;393
2021.05.31;Location A;Pastry;241
2021.05.31;Location C;Pastry;75
2021.05.31;Location C;Bread;47
2021.05.31;Location B;Bread;121
2021.05.31;Location B;Pastry;180
2021.05.30;Location A;Bread;347
2021.05.30;Location A;Pastry;81
2021.05.30;Location C;Pastry;44
2021.05.30;Location C;Bread;128
2021.05.30;Location B;Bread;183
2021.05.30;Location B;Pastry;47
2021.05.29;Location A;Bread;313
2021.05.29;Location A;Pastry;366
2021.05.29;Location C;Bread;70
2021.05.29;Location C;Pastry;113
2021.05.29;Location B;Pastry;120
2021.05.29;Location B;Bread;203
2021.05.28;Location A;Bread;370
2021.05.28;Location A;Pastry;347
2021.05.28;Location C;Bread;56
2021.05.28;Location C;Pastry;51
2021.05.28;Location B;Pastry;104
2021.05.28;Location B;Bread;212
2021.05.27;Location A;Bread;387
2021.05.27;Location A;Pastry;209
2021.05.27;Location C;Bread;146
2021.05.27;Location C;Pastry;121
2021.05.27;Location B;Pastry;52
2021.05.27;Location B;Bread;177
2021.05.26;Location A;Bread;498
2021.05.26;Location A;Pastry;300
2021.05.26;Location C;Bread;105
2021.05.26;Location C;Pastry;81
2021.05.26;Location B;Pastry;125
2021.05.26;Location B;Bread;202
2021.05.25;Location A;Pastry;207
2021.05.25;Location A;Bread;259
2021.05.25;Location C;Bread;103
2021.05.25;Location C;Pastry;96
2021.05.25;Location B;Pastry;33
2021.05.25;Location B;Bread;123
2021.05.24;Location A;Bread;293
2021.05.24;Location A;Pastry;252
2021.05.24;Location C;Pastry;11
2021.05.24;Location C;Bread;123
2021.05.24;Location B;Bread;214
2021.05.24;Location B;Pastry;156
2021.05.23;Location A;Bread;380
2021.05.23;Location A;Pastry;109
2021.05.23;Location C;Bread;62
2021.05.23;Location C;Pastry;52
2021.05.23;Location B;Pastry;135
2021.05.23;Location B;Bread;184
2021.05.22;Location A;Bread;320
2021.05.22;Location A;Pastry;283
2021.05.22;Location C;Pastry;50
2021.05.22;Location C;Bread;117
2021.05.22;Location B;Pastry;92
2021.05.22;Location B;Bread;157
2021.05.21;Location A;Pastry;286
2021.05.21;Location A;Bread;415
2021.05.21;Location C;Bread;105
2021.05.21;Location C;Pastry;53
2021.05.21;Location B;Pastry;172
2021.05.21;Location B;Bread;174
2021.05.20;Location A;Bread;239
2021.05.20;Location A;Pastry;219
2021.05.20;Location C;Bread;126
2021.05.20;Location C;Pastry;89
2021.05.20;Location B;Bread;238
2021.05.20;Location B;Pastry;130
2021.05.19;Location A;Pastry;187
2021.05.19;Location A;Bread;171
2021.05.19;Location C;Pastry;99
2021.05.19;Location C;Bread;88
2021.05.19;Location B;Bread;164
2021.05.19;Location B;Pastry;45
2021.05.18;Location A;Bread;333
2021.05.18;Location A;Pastry;102
2021.05.18;Location C;Bread;47
2021.05.18;Location C;Pastry;33
2021.05.18;Location B;Bread;199
2021.05.18;Location B;Pastry;58
2021.05.17;Location A;Bread;305
2021.05.17;Location A;Pastry;209
2021.05.17;Location C;Bread;86
2021.05.17;Location C;Pastry;51
2021.05.17;Location B;Pastry;134
2021.05.17;Location B;Bread;193
2021.05.16;Location A;Bread;51
2021.05.16;Location A;Pastry;164
2021.05.16;Location C;Pastry;74
2021.05.16;Location C;Bread;99
2021.05.16;Location B;Pastry;123
2021.05.16;Location B;Bread;187
2021.05.15;Location A;Pastry;207
2021.05.15;Location A;Bread;297
2021.05.15;Location C;Pastry;83
2021.05.15;Location C;Bread;86
2021.05.15;Location B;Bread;114
2021.05.15;Location B;Pastry;87
2021.05.14;Location A;Bread;484
2021.05.14;Location A;Pastry;320
2021.05.14;Location C;Bread;130
2021.05.14;Location C;Pastry;72
2021.05.14;Location B;Pastry;165
2021.05.14;Location B;Bread;150
2021.05.13;Location A;Pastry;212
2021.05.13;Location A;Bread;445
2021.05.13;Location C;Pastry;84
2021.05.13;Location C;Bread;104
2021.05.13;Location B;Pastry;84
2021.05.13;Location B;Bread;226
2021.05.12;Location A;Bread;245
2021.05.12;Location A;Pastry;199
2021.05.12;Location C;Pastry;69
2021.05.12;Location C;Bread;76
2021.05.12;Location B;Bread;144
2021.05.12;Location B;Pastry;66
2021.05.11;Location A;Bread;322
2021.05.11;Location A;Pastry;241
2021.05.11;Location C;Bread;37
2021.05.11;Location C;Pastry;32
2021.05.11;Location B;Bread;281
2021.05.11;Location B;Pastry;90
2021.05.10;Location A;Bread;343
2021.05.10;Location A;Pastry;240
2021.05.10;Location C;Bread;71
2021.05.10;Location C;Pastry;36
2021.05.10;Location B;Pastry;128
2021.05.10;Location B;Bread;201
2021.05.09;Location A;Pastry;216
2021.05.09;Location A;Bread;189
2021.05.09;Location C;Bread;72
2021.05.09;Location C;Pastry;53
2021.05.09;Location B;Pastry;120
2021.05.09;Location B;Bread;185
2021.05.08;Location A;Bread;356
2021.05.08;Location A;Pastry;93
2021.05.08;Location C;Pastry;57
2021.05.08;Location C;Bread;77
2021.05.08;Location B;Pastry;126
2021.05.08;Location B;Bread;143
2021.05.07;Location A;Bread;393
2021.05.07;Location A;Pastry;214
2021.05.07;Location C;Bread;133
2021.05.07;Location C;Pastry;59
2021.05.07;Location B;Bread;168
2021.05.07;Location B;Pastry;76
2021.05.06;Location A;Bread;332
2021.05.06;Location A;Pastry;118
2021.05.06;Location C;Bread;140
2021.05.06;Location C;Pastry;88
2021.05.06;Location B;Bread;148
2021.05.06;Location B;Pastry;140
2021.05.05;Location A;Bread;233
2021.05.05;Location A;Pastry;136
2021.05.05;Location C;Pastry;81
2021.05.05;Location C;Bread;90
2021.05.05;Location B;Pastry;102
2021.05.05;Location B;Bread;199
2021.05.04;Location A;Bread;290
2021.05.04;Location A;Pastry;228
2021.05.04;Location C;Pastry;117
2021.05.04;Location C;Bread;46
2021.05.04;Location B;Bread;270
2021.05.04;Location B;Pastry;85
2021.05.03;Location A;Bread;305
2021.05.03;Location A;Pastry;202
2021.05.03;Location C;Bread;40
2021.05.03;Location B;Pastry;120
2021.05.03;Location B;Bread;238
2021.05.02;Location A;Bread;307
2021.05.02;Location A;Pastry;226
2021.05.02;Location C;Bread;120
2021.05.02;Location C;Pastry;36
2021.05.02;Location B;Bread;177
2021.05.02;Location B;Pastry;98
2021.05.01;Location A;Pastry;260
2021.05.01;Location A;Bread;299
2021.05.01;Location C;Bread;93
2021.05.01;Location B;Pastry;66
2021.05.01;Location B;Bread;264
2021.04.30;Location A;Bread;151
2021.04.30;Location A;Pastry;252
2021.04.30;Location C;Pastry;115
2021.04.30;Location C;Bread;79
2021.04.30;Location B;Bread;182
2021.04.30;Location B;Pastry;65
2021.04.29;Location A;Pastry;179
2021.04.29;Location A;Bread;274
2021.04.29;Location C;Pastry;88
2021.04.29;Location C;Bread;113
2021.04.29;Location B;Bread;173
2021.04.29;Location B;Pastry;120
2021.04.28;Location A;Pastry;82
2021.04.28;Location A;Bread;223
2021.04.28;Location C;Bread;98
2021.04.28;Location C;Pastry;112
2021.04.28;Location B;Pastry;95
2021.04.28;Location B;Bread;98
2021.04.27;Location A;Pastry;248
2021.04.27;Location A;Bread;174
2021.04.27;Location C;Bread;33
2021.04.27;Location B;Pastry;130
2021.04.27;Location B;Bread;181
2021.04.26;Location A;Bread;234
2021.04.26;Location A;Pastry;160
2021.04.26;Location C;Bread;92
2021.04.26;Location C;Pastry;82
2021.04.26;Location B;Pastry;78
2021.04.26;Location B;Bread;173
2021.04.25;Location A;Bread;79
2021.04.25;Location C;Bread;107
2021.04.25;Location C;Pastry;86
2021.04.25;Location B;Pastry;129
2021.04.25;Location B;Bread;183
2021.04.24;Location A;Bread;259
2021.04.24;Location A;Pastry;159
2021.04.24;Location C;Bread;73
2021.04.24;Location B;Pastry;149
2021.04.24;Location B;Bread;157
2021.04.23;Location A;Pastry;33
2021.04.23;Location A;Bread;351
2021.04.23;Location C;Bread;49
2021.04.23;Location C;Pastry;35
2021.04.23;Location B;Pastry;115
2021.04.23;Location B;Bread;187
2021.04.22;Location A;Pastry;297
2021.04.22;Location A;Bread;385
2021.04.22;Location C;Pastry;92
2021.04.22;Location B;Bread;202
2021.04.22;Location B;Pastry;117
2021.04.21;Location A;Pastry;111
2021.04.21;Location C;Bread;95
2021.04.21;Location C;Pastry;88
2021.04.21;Location B;Pastry;83
2021.04.21;Location B;Bread;124
2021.04.20;Location A;Pastry;226
2021.04.20;Location C;Bread;34
2021.04.20;Location C;Pastry;116
2021.04.20;Location B;Pastry;63
2021.04.20;Location B;Bread;155
2021.04.19;Location A;Bread;185
2021.04.19;Location A;Pastry;131
2021.04.19;Location C;Pastry;82
2021.04.19;Location C;Bread;87
2021.04.19;Location B;Pastry;105
2021.04.19;Location B;Bread;113
2021.04.18;Location A;Bread;86
2021.04.18;Location A;Pastry;121
2021.04.18;Location C;Bread;90
2021.04.18;Location B;Pastry;114
2021.04.18;Location B;Bread;202
2021.04.17;Location A;Bread;280
2021.04.17;Location A;Pastry;326
2021.04.17;Location C;Pastry;91
2021.04.17;Location B;Bread;120
2021.04.17;Location B;Pastry;66
2021.04.16;Location A;Bread;309
2021.04.16;Location A;Pastry;196
2021.04.16;Location C;Bread;16
2021.04.16;Location C;Pastry;43
2021.04.16;Location B;Pastry;55
2021.04.16;Location B;Bread;187
2021.04.15;Location A;Bread;261
2021.04.15;Location A;Pastry;158
2021.04.15;Location C;Bread;16
2021.04.15;Location C;Pastry;16
2021.04.15;Location B;Pastry;131
2021.04.15;Location B;Bread;89
2021.04.14;Location A;Bread;154
2021.04.14;Location A;Pastry;141
2021.04.14;Location C;Pastry;14
2021.04.14;Location C;Bread;26
2021.04.14;Location B;Bread;198
2021.04.14;Location B;Pastry;137
2021.04.13;Location A;Pastry;212
2021.04.13;Location A;Bread;131
2021.04.13;Location C;Bread;32
2021.04.13;Location C;Pastry;10
2021.04.13;Location B;Pastry;91
2021.04.13;Location B;Bread;114
2021.04.12;Location A;Pastry;244
2021.04.12;Location A;Bread;234
2021.04.12;Location C;Pastry;17
2021.04.12;Location C;Bread;47
2021.04.12;Location B;Bread;153
2021.04.11;Location A;Bread;160
2021.04.11;Location A;Pastry;220
2021.04.11;Location C;Pastry;108
2021.04.11;Location C;Bread;100
2021.04.11;Location B;Pastry;39
2021.04.11;Location B;Bread;197
2021.04.10;Location A;Bread;293
2021.04.10;Location A;Pastry;101
2021.04.10;Location C;Bread;61
2021.04.10;Location B;Pastry;142
2021.04.10;Location B;Bread;126
2021.04.09;Location A;Pastry;183
2021.04.09;Location A;Bread;220
2021.04.09;Location C;Pastry;66
2021.04.09;Location C;Bread;62
2021.04.09;Location B;Bread;175
2021.04.09;Location B;Pastry;43
2021.04.08;Location A;Bread;174
2021.04.08;Location A;Pastry;145
2021.04.08;Location C;Pastry;47
2021.04.08;Location C;Bread;44
2021.04.08;Location B;Pastry;100
2021.04.08;Location B;Bread;107
2021.04.07;Location A;Pastry;234
2021.04.07;Location C;Bread;18
2021.04.07;Location C;Pastry;61
2021.04.07;Location B;Pastry;115
2021.04.07;Location B;Bread;132
2021.04.06;Location A;Pastry;236
2021.04.06;Location C;Bread;43
2021.04.06;Location C;Pastry;48
2021.04.06;Location B;Bread;186
2021.04.06;Location B;Pastry;128
2021.04.05;Location A;Bread;188
2021.04.05;Location A;Pastry;166
2021.04.05;Location C;Bread;114
2021.04.05;Location C;Pastry;17
2021.04.05;Location B;Bread;64
2021.04.05;Location B;Pastry;133
2021.04.04;Location A;Pastry;148
2021.04.04;Location A;Bread;190
2021.04.04;Location C;Pastry;21
2021.04.04;Location C;Bread;108
2021.04.04;Location B;Bread;72
2021.04.04;Location B;Pastry;68
2021.04.03;Location A;Bread;316
2021.04.03;Location A;Pastry;74
2021.04.03;Location C;Bread;59
2021.04.03;Location B;Pastry;63
2021.04.03;Location B;Bread;75
2021.04.02;Location A;Bread;254
2021.04.02;Location A;Pastry;188
2021.04.02;Location C;Pastry;25
2021.04.02;Location C;Bread;25
2021.04.02;Location B;Pastry;67
2021.04.02;Location B;Bread;158
2021.04.01;Location A;Pastry;160
2021.04.01;Location A;Bread;445
2021.04.01;Location C;Bread;34
2021.04.01;Location C;Pastry;22
2021.04.01;Location B;Pastry;141
2021.04.01;Location B;Bread;108
2021.03.31;Location A;Bread;189
2021.03.31;Location A;Pastry;242
2021.03.31;Location C;Pastry;83
2021.03.31;Location C;Bread;118
2021.03.31;Location B;Bread;185
2021.03.31;Location B;Pastry;104
2021.03.30;Location A;Bread;288
2021.03.30;Location A;Pastry;112
2021.03.30;Location C;Pastry;108
2021.03.30;Location C;Bread;131
2021.03.30;Location B;Pastry;55
2021.03.30;Location B;Bread;152
2021.03.29;Location A;Bread;160
2021.03.29;Location A;Pastry;140
2021.03.29;Location C;Bread;21
2021.03.29;Location C;Pastry;89
2021.03.29;Location B;Bread;52
2021.03.29;Location B;Pastry;59
2021.03.28;Location A;Bread;233
2021.03.28;Location C;Bread;38
2021.03.28;Location B;Pastry;174
2021.03.28;Location B;Bread;186
2021.03.27;Location A;Pastry;111
2021.03.27;Location A;Bread;196
2021.03.27;Location C;Pastry;81
2021.03.27;Location C;Bread;107
2021.03.27;Location B;Pastry;89
2021.03.27;Location B;Bread;141
2021.03.26;Location A;Pastry;90
2021.03.26;Location A;Bread;199
2021.03.26;Location C;Pastry;73
2021.03.26;Location C;Bread;53
2021.03.26;Location B;Bread;108
2021.03.26;Location B;Pastry;66
2021.03.25;Location A;Pastry;77
2021.03.25;Location A;Bread;280
2021.03.25;Location C;Bread;92
2021.03.25;Location C;Pastry;13
2021.03.25;Location B;Pastry;113
2021.03.25;Location B;Bread;71
2021.03.24;Location A;Pastry;150
2021.03.24;Location A;Bread;126
2021.03.24;Location C;Pastry;80
2021.03.24;Location C;Bread;65
2021.03.24;Location B;Bread;83
2021.03.23;Location A;Pastry;117
2021.03.23;Location A;Bread;259
2021.03.23;Location C;Pastry;29
2021.03.23;Location C;Bread;10
2021.03.23;Location B;Pastry;52
2021.03.23;Location B;Bread;193
2021.03.22;Location A;Pastry;100
2021.03.22;Location A;Bread;210
2021.03.22;Location C;Bread;35
2021.03.22;Location C;Pastry;94
2021.03.22;Location B;Bread;141
2021.03.22;Location B;Pastry;92
2021.03.21;Location A;Bread;229
2021.03.21;Location A;Pastry;116
2021.03.21;Location C;Bread;32
2021.03.21;Location C;Pastry;63
2021.03.21;Location B;Bread;171
2021.03.20;Location A;Bread;220
2021.03.20;Location A;Pastry;102
2021.03.20;Location C;Bread;8
2021.03.20;Location B;Bread;89
2021.03.20;Location B;Pastry;62
2021.03.19;Location A;Bread;277
2021.03.19;Location A;Pastry;111
2021.03.19;Location C;Bread;57
2021.03.19;Location C;Pastry;32
2021.03.19;Location B;Pastry;113
2021.03.19;Location B;Bread;115
2021.03.18;Location A;Pastry;63
2021.03.18;Location A;Bread;304
2021.03.18;Location C;Bread;88
2021.03.18;Location C;Pastry;113
2021.03.18;Location B;Bread;95
2021.03.18;Location B;Pastry;82
2021.03.17;Location A;Bread;170
2021.03.17;Location A;Pastry;61
2021.03.17;Location B;Pastry;27
2021.03.17;Location B;Bread;73
2021.03.16;Location A;Bread;181
2021.03.16;Location A;Pastry;140
2021.03.16;Location C;Pastry;67
2021.03.16;Location C;Bread;83
2021.03.16;Location B;Bread;81
2021.03.16;Location B;Pastry;133
2021.03.15;Location A;Bread;148
2021.03.15;Location A;Pastry;174
2021.03.15;Location C;Bread;99
2021.03.15;Location C;Pastry;70
2021.03.15;Location B;Bread;148
2021.03.14;Location A;Bread;213
2021.03.14;Location A;Pastry;204
